date,latitude,cloud_type,rh_percent,temperature_c,solar_energy_kwh_m2,predicted_liters_per_day
2025-05-31,43.6532,5.0,65.0,12.0,3.679060693683961,3.136285737028221
2025-05-31,43.6532,6.0,65.0,12.0,3.6325610328173314,3.0989465093523174
2025-05-31,43.6532,7.0,65.0,12.0,4.434664827986966,3.743035856873534
2025-05-31,43.6532,8.0,65.0,12.0,4.4095411035889045,3.7228615061818906
2025-05-31,43.6532,9.0,65.0,12.0,4.390750334957492,3.707772518970866
2025-05-31,43.6532,10.0,65.0,12.0,4.390750334957492,3.707772518970866
2025-06-05,43.6532,0.0,65.0,12.0,8.756611507214933,7.213559040293592
2025-06-05,43.6532,1.0,65.0,12.0,8.75261640384845,7.210350972290306
2025-06-05,43.6532,2.0,65.0,12.0,6.459764490697505,5.369190886030097
2025-06-05,43.6532,3.0,65.0,12.0,4.023219781878509,3.4126454848484427
2025-06-05,43.6532,4.0,65.0,12.0,3.2696842608430705,2.807556461456986
2025-06-05,43.6532,5.0,65.0,12.0,3.2696842608430705,2.807556461456986
2025-06-05,43.6532,6.0,65.0,12.0,3.2529328430840194,2.7941050729964676
2025-06-05,43.6532,7.0,65.0,12.0,4.081601160297196,3.4595257317186485
2025-06-05,43.6532,8.0,65.0,12.0,4.036746907629012,3.4235077668260967
2025-06-05,43.6532,9.0,65.0,12.0,4.018933149757261,3.409203319255081
2025-06-05,43.6532,10.0,65.0,12.0,4.018933149757261,3.409203319255081
2025-06-10,43.6532,0.0,65.0,12.0,8.82270517240471,7.266632253440983
2025-06-10,43.6532,1.0,65.0,12.0,8.81885760979223,7.263542660663162
2025-06-10,43.6532,2.0,65.0,12.0,6.405801348526214,5.3258584828665505
2025-06-10,43.6532,3.0,65.0,12.0,4.076547120661934,3.4554673378915335
2025-06-10,43.6532,4.0,65.0,12.0,3.3663649223139593,2.8851910326181094
2025-06-10,43.6532,5.0,65.0,12.0,3.3663649223139593,2.8851910326181094
2025-06-10,43.6532,6.0,65.0,12.0,3.335493163331452,2.860401010155156
2025-06-10,43.6532,7.0,65.0,12.0,4.163806980024023,3.5255370049592907
2025-06-10,43.6532,8.0,65.0,12.0,4.135810771186056,3.503056049262403
2025-06-10,43.6532,9.0,65.0,12.0,4.1154967224101435,3.4867438680953455
2025-06-10,43.6532,10.0,65.0,12.0,4.1154967224101435,3.4867438680953455
2025-06-15,43.6532,0.0,65.0,12.0,8.855265980064127,7.292778581991494
2025-06-15,43.6532,1.0,65.0,12.0,8.851848967822095,7.290034721161143
2025-06-15,43.6532,2.0,65.0,12.0,6.3642148276143615,5.292464506574333
2025-06-15,43.6532,3.0,65.0,12.0,4.2339330755733044,3.581848259685364
2025-06-15,43.6532,4.0,65.0,12.0,3.4503080771960204,2.9525973859884043
2025-06-15,43.6532,5.0,65.0,12.0,3.4503080771960204,2.9525973859884043
2025-06-15,43.6532,6.0,65.0,12.0,3.361302070619342,2.8811255627073318
2025-06-15,43.6532,7.0,65.0,12.0,4.11448390516634,3.4859305758485712
2025-06-15,43.6532,8.0,65.0,12.0,4.079349477776498,3.457717630654528
2025-06-15,43.6532,9.0,65.0,12.0,4.059299427228699,3.441617440064645
2025-06-15,43.6532,10.0,65.0,12.0,4.0592994272287,3.441617440064646
2025-06-20,43.6532,0.0,65.0,12.0,8.860777747566967,7.297204531296275
2025-06-20,43.6532,1.0,65.0,12.0,8.856569378132033,7.293825210640023
2025-06-20,43.6532,2.0,65.0,12.0,6.222973719405713,5.179047896682788
2025-06-20,43.6532,3.0,65.0,12.0,4.020687255740756,3.4106118663598273
2025-06-20,43.6532,4.0,65.0,12.0,3.289028274764293,2.8230897046357275
2025-06-20,43.6532,5.0,65.0,12.0,3.289028274764293,2.8230897046357275
2025-06-20,43.6532,6.0,65.0,12.0,3.2861811400772165,2.820803455482005
2025-06-20,43.6532,7.0,65.0,12.0,4.018701061279153,3.4090169522071605
2025-06-20,43.6532,8.0,65.0,12.0,4.037922423222075,3.4244517058473263
2025-06-20,43.6532,9.0,65.0,12.0,4.018246698662331,3.408652099025852
2025-06-20,43.6532,10.0,65.0,12.0,4.018246698662331,3.408652099025852
2025-06-25,43.6532,0.0,65.0,12.0,8.809672992431452,7.256167412922457
2025-06-25,43.6532,1.0,65.0,12.0,8.80497907603211,7.252398198053785
2025-06-25,43.6532,2.0,65.0,12.0,6.135901847217731,5.109129183315839
2025-06-25,43.6532,3.0,65.0,12.0,4.046035303836946,3.4309663489810673
2025-06-25,43.6532,4.0,65.0,12.0,3.304530274079749,2.8355378100860382
2025-06-25,43.6532,5.0,65.0,12.0,3.304530274079749,2.8355378100860382
2025-06-25,43.6532,6.0,65.0,12.0,3.328028527138206,2.8544069072919798
2025-06-25,43.6532,7.0,65.0,12.0,3.9819570148037817,3.3795114828874366
2025-06-25,43.6532,8.0,65.0,12.0,4.003437980251587,3.3967606981420246
2025-06-25,43.6532,9.0,65.0,12.0,3.9828815465368006,3.380253881869051
2025-06-25,43.6532,10.0,65.0,12.0,3.9828815465367997,3.3802538818690504
2025-06-30,43.6532,0.0,65.0,12.0,8.74744981393214,7.2062022005875095
2025-06-30,43.6532,1.0,65.0,12.0,8.743545941324726,7.2030673908837555
2025-06-30,43.6532,2.0,65.0,12.0,6.123388678386965,5.099081108744733
2025-06-30,43.6532,3.0,65.0,12.0,4.357854899306467,3.6813574841430934
2025-06-30,43.6532,4.0,65.0,12.0,3.5962120075233077,3.069758242041216
2025-06-30,43.6532,5.0,65.0,12.0,3.5962120075233077,3.069758242041216
2025-06-30,43.6532,6.0,65.0,12.0,3.559706083182595,3.040443984795624
2025-06-30,43.6532,7.0,65.0,12.0,4.336168572363207,3.6639433636076557
2025-06-30,43.6532,8.0,65.0,12.0,4.311825363229294,3.6443957666731235
2025-06-30,43.6532,9.0,65.0,12.0,4.291376340904043,3.627975201745947
2025-06-30,43.6532,10.0,65.0,12.0,4.291376340904042,3.6279752017459463
2025-07-05,43.6532,0.0,65.0,12.0,8.766448917236282,7.221458480540735
2025-07-05,43.6532,1.0,65.0,12.0,8.763108228043626,7.218775907119032
2025-07-05,43.6532,2.0,65.0,12.0,6.476593482656435,5.382704566573118
2025-07-05,43.6532,3.0,65.0,12.0,4.002971130994584,3.396385818188651
2025-07-05,43.6532,4.0,65.0,12.0,3.283206957865802,2.8184151871662393
2025-07-05,43.6532,5.0,65.0,12.0,3.283206957865802,2.8184151871662393
2025-07-05,43.6532,6.0,65.0,12.0,3.272611628934771,2.809907138034621
2025-07-05,43.6532,7.0,65.0,12.0,4.076468752744648,3.4554044084539526
2025-07-05,43.6532,8.0,65.0,12.0,4.035107553246451,3.4221913652569005
2025-07-05,43.6532,9.0,65.0,12.0,4.016637006326778,3.4073595160804024
2025-07-05,43.6532,10.0,65.0,12.0,4.016637006326777,3.407359516080402
2025-07-10,43.6532,0.0,65.0,12.0,8.697697830574695,7.166251357951481
2025-07-10,43.6532,1.0,65.0,12.0,8.694785100004532,7.16391243530364
2025-07-10,43.6532,2.0,65.0,12.0,6.332316575044022,5.26685020976035
2025-07-10,43.6532,3.0,65.0,12.0,4.021406604369819,3.4111895033089645
2025-07-10,43.6532,4.0,65.0,12.0,3.3442707338076287,2.867449399247526
2025-07-10,43.6532,5.0,65.0,12.0,3.3442707338076287,2.867449399247526
2025-07-10,43.6532,6.0,65.0,12.0,3.3142925034102033,2.8433768802383934
2025-07-10,43.6532,7.0,65.0,12.0,4.107012222538826,3.4799308146986774
2025-07-10,43.6532,8.0,65.0,12.0,4.0845160345856275,3.461866375772259
2025-07-10,43.6532,9.0,65.0,12.0,4.0645802799512465,3.445857964800851
2025-07-10,43.6532,10.0,65.0,12.0,4.0645802799512465,3.445857964800851
2025-07-15,43.6532,0.0,65.0,12.0,8.602862184922252,7.090098334492569
2025-07-15,43.6532,1.0,65.0,12.0,8.59990892485424,7.087726866657956
2025-07-15,43.6532,2.0,65.0,12.0,6.209917548655852,5.16856379157065
2025-07-15,43.6532,3.0,65.0,12.0,4.125016525745197,3.4943882701733933
2025-07-15,43.6532,4.0,65.0,12.0,3.371952810161873,2.889678106559984
2025-07-15,43.6532,5.0,65.0,12.0,3.3719528101618734,2.8896781065599844
2025-07-15,43.6532,6.0,65.0,12.0,3.291315317107339,2.8249261996371935
2025-07-15,43.6532,7.0,65.0,12.0,4.029465002759523,3.417660397215897
2025-07-15,43.6532,8.0,65.0,12.0,4.0013136746371165,3.3950548807336047
2025-07-15,43.6532,9.0,65.0,12.0,3.9806793194225474,3.3784854934963056
2025-07-15,43.6532,10.0,65.0,12.0,3.9806793194225483,3.3784854934963064
2025-07-20,43.6532,0.0,65.0,12.0,8.486609762992451,6.996747639682939
2025-07-20,43.6532,1.0,65.0,12.0,8.483110266512641,6.993937544009651
2025-07-20,43.6532,2.0,65.0,12.0,6.003373596371319,5.00270899788617
2025-07-20,43.6532,3.0,65.0,12.0,3.8569958982191648,3.2791677062699893
2025-07-20,43.6532,4.0,65.0,12.0,3.1711674686256703,2.7284474773064136
2025-07-20,43.6532,5.0,65.0,12.0,3.1711674686256694,2.7284474773064127
2025-07-20,43.6532,6.0,65.0,12.0,3.177976272820233,2.7339149470746476
2025-07-20,43.6532,7.0,65.0,12.0,3.8789556261055367,3.296801367762746
2025-07-20,43.6532,8.0,65.0,12.0,3.9069115285277785,3.319249957407806
2025-07-20,43.6532,9.0,65.0,12.0,3.8863851396104208,3.302767267107168
2025-07-20,43.6532,10.0,65.0,12.0,3.8863851396104208,3.302767267107168
2025-07-25,43.6532,0.0,65.0,12.0,8.322919091202191,6.86530403023536
2025-07-25,43.6532,1.0,65.0,12.0,8.318971323549034,6.862133972809875
2025-07-25,43.6532,2.0,65.0,12.0,5.832461582247524,4.865466650544763
2025-07-25,43.6532,3.0,65.0,12.0,3.8622443727953395,3.2833822313546577
2025-07-25,43.6532,4.0,65.0,12.0,3.1496574094571446,2.711174899794087
2025-07-25,43.6532,5.0,65.0,12.0,3.1496574094571446,2.711174899794087
2025-07-25,43.6532,6.0,65.0,12.0,3.172814663587622,2.7297701748608607
2025-07-25,43.6532,7.0,65.0,12.0,3.811395031085353,3.2425502099615384
2025-07-25,43.6532,8.0,65.0,12.0,3.833286887158819,3.260129370388532
2025-07-25,43.6532,9.0,65.0,12.0,3.81504544319271,3.2454814908837464
2025-07-25,43.6532,10.0,65.0,12.0,3.81504544319271,3.2454814908837464
2025-07-30,43.6532,0.0,65.0,12.0,8.169584706993685,6.7421765197159305
2025-07-30,43.6532,1.0,65.0,12.0,8.166291852218663,6.739532357331587
2025-07-30,43.6532,2.0,65.0,12.0,5.765418048481029,4.811630692930267
2025-07-30,43.6532,3.0,65.0,12.0,4.106946028871759,3.4798776611840228
2025-07-30,43.6532,4.0,65.0,12.0,3.380058081360171,2.8961866393322175
2025-07-30,43.6532,5.0,65.0,12.0,3.380058081360171,2.8961866393322175
2025-07-30,43.6532,6.0,65.0,12.0,3.3442376419322937,2.867422826471632
2025-07-30,43.6532,7.0,65.0,12.0,4.111357803455725,3.4834203161749473
2025-07-30,43.6532,8.0,65.0,12.0,4.08147883888574,3.4594275076252496
2025-07-30,43.6532,9.0,65.0,12.0,4.061105177204746,3.4430674572954114
2025-07-30,43.6532,10.0,65.0,12.0,4.061105177204746,3.4430674572954114
2025-08-04,43.6532,0.0,65.0,12.0,8.007366393404238,6.611915213903604
2025-08-04,43.6532,1.0,65.0,12.0,8.003594204036963,6.608886145841682
2025-08-04,43.6532,2.0,65.0,12.0,5.8700618679521925,4.895659679965611
2025-08-04,43.6532,3.0,65.0,12.0,3.7150685243497072,3.165200025052815
2025-08-04,43.6532,4.0,65.0,12.0,2.973155095342897,2.5694435415603465
2025-08-04,43.6532,5.0,65.0,12.0,2.973155095342897,2.5694435415603465
2025-08-04,43.6532,6.0,65.0,12.0,2.9791103279039315,2.574225593306857
2025-08-04,43.6532,7.0,65.0,12.0,3.760973972180276,3.202062099660762
2025-08-04,43.6532,8.0,65.0,12.0,3.7355076374786775,3.181612632895378
2025-08-04,43.6532,9.0,65.0,12.0,3.7180934539741894,3.1676290435412744
2025-08-04,43.6532,10.0,65.0,12.0,3.718093453974189,3.167629043541274
2025-08-09,43.6532,0.0,65.0,12.0,7.822783697336883,6.463695308961517
2025-08-09,43.6532,1.0,65.0,12.0,7.819375764328819,6.460958738756042
2025-08-09,43.6532,2.0,65.0,12.0,5.6911847276426855,4.752021336297077
2025-08-09,43.6532,3.0,65.0,12.0,3.686365006889406,3.142151100532193
2025-08-09,43.6532,4.0,65.0,12.0,3.035780228599926,2.619731523565741
2025-08-09,43.6532,5.0,65.0,12.0,3.035780228599925,2.61973152356574
2025-08-09,43.6532,6.0,65.0,12.0,3.0091003261840363,2.598307561925781
2025-08-09,43.6532,7.0,65.0,12.0,3.7303972250095456,3.1775089716826654
2025-08-09,43.6532,8.0,65.0,12.0,3.7179916859825886,3.1675473238440186
2025-08-09,43.6532,9.0,65.0,12.0,3.700137853470066,3.1532106963364632
2025-08-09,43.6532,10.0,65.0,12.0,3.700137853470067,3.1532106963364637
2025-08-14,43.6532,0.0,65.0,12.0,7.632641655623466,6.311011249465644
2025-08-14,43.6532,1.0,65.0,12.0,7.6292083622624345,6.308254314896736
2025-08-14,43.6532,2.0,65.0,12.0,5.486065331001858,4.587310460794493
2025-08-14,43.6532,3.0,65.0,12.0,3.6094437790563303,3.0803833545822332
2025-08-14,43.6532,4.0,65.0,12.0,2.937513091225931,2.5408230122544224
2025-08-14,43.6532,5.0,65.0,12.0,2.937513091225931,2.5408230122544224
2025-08-14,43.6532,6.0,65.0,12.0,2.891110199790648,2.50356149043189
2025-08-14,43.6532,7.0,65.0,12.0,3.6565432189348077,3.1182042048046505
2025-08-14,43.6532,8.0,65.0,12.0,3.636507174508942,3.1021152611306806
2025-08-14,43.6532,9.0,65.0,12.0,3.6160264409125737,3.0856692320527968
2025-08-14,43.6532,10.0,65.0,12.0,3.616026440912573,3.0856692320527963
2025-08-19,43.6532,0.0,65.0,12.0,7.424028164206246,6.143494615857616
2025-08-19,43.6532,1.0,65.0,12.0,7.419118420851986,6.139552091944146
2025-08-19,43.6532,2.0,65.0,12.0,5.252317927693266,4.399611295937693
2025-08-19,43.6532,3.0,65.0,12.0,3.4006317504863293,2.9127072956405224
2025-08-19,43.6532,4.0,65.0,12.0,2.790690348858597,2.4229243501334534
2025-08-19,43.6532,5.0,65.0,12.0,2.790690348858597,2.4229243501334534
2025-08-19,43.6532,6.0,65.0,12.0,2.772895198167828,2.408634844128766
2025-08-19,43.6532,7.0,65.0,12.0,3.4862887926347526,2.9814899004857063
2025-08-19,43.6532,8.0,65.0,12.0,3.5081573038854996,2.9990503150200563
2025-08-19,43.6532,9.0,65.0,12.0,3.4900576715706566,2.9845163102712373
2025-08-19,43.6532,10.0,65.0,12.0,3.490057671570656,2.984516310271237
2025-08-24,43.6532,0.0,65.0,12.0,7.167297312223906,5.937339741715797
2025-08-24,43.6532,1.0,65.0,12.0,7.162507936287331,5.933493872838728
2025-08-24,43.6532,2.0,65.0,12.0,4.955624106050857,4.161366157158839
2025-08-24,43.6532,3.0,65.0,12.0,3.392110163453742,2.905864461253355
2025-08-24,43.6532,4.0,65.0,12.0,2.7517452352382104,2.391651423896283
2025-08-24,43.6532,5.0,65.0,12.0,2.7517452352382104,2.391651423896283
2025-08-24,43.6532,6.0,65.0,12.0,2.739665091950018,2.3819510688358645
2025-08-24,43.6532,7.0,65.0,12.0,3.394221783241999,2.9075600919433255
2025-08-24,43.6532,8.0,65.0,12.0,3.3998500281185433,2.9120795725791906
2025-08-24,43.6532,9.0,65.0,12.0,3.3802078897790397,2.896306935492569
2025-08-24,43.6532,10.0,65.0,12.0,3.3802078897790397,2.896306935492569
2025-08-29,43.6532,0.0,65.0,12.0,6.894766511011642,5.718497508342349
2025-08-29,43.6532,1.0,65.0,12.0,6.890242419661148,5.714864662987903
2025-08-29,43.6532,2.0,65.0,12.0,4.750643802625412,3.9967669735082056
2025-08-29,43.6532,3.0,65.0,12.0,3.6022358709804423,3.074595404397295
2025-08-29,43.6532,4.0,65.0,12.0,2.9140981368725756,2.522020803908678
2025-08-29,43.6532,5.0,65.0,12.0,2.9140981368725756,2.522020803908678
2025-08-29,43.6532,6.0,65.0,12.0,2.8499075724308978,2.470475780662011
2025-08-29,43.6532,7.0,65.0,12.0,3.646565421018741,3.1101920330780493
2025-08-29,43.6532,8.0,65.0,12.0,3.6268804660125915,3.094385014208111
2025-08-29,43.6532,9.0,65.0,12.0,3.607387251833171,3.0787319632220362
2025-08-29,43.6532,10.0,65.0,12.0,3.6073872518331704,3.078731963222036
2025-09-03,43.6532,0.0,65.0,12.0,6.596480253015646,5.478973643171565
2025-09-03,43.6532,1.0,65.0,12.0,6.5918607588243265,5.475264189335935
2025-09-03,43.6532,2.0,65.0,12.0,4.628832652372239,3.898952619854908
2025-09-03,43.6532,3.0,65.0,12.0,3.271724616573301,2.809194867108361
2025-09-03,43.6532,4.0,65.0,12.0,2.520758586559863,2.20616914500757
2025-09-03,43.6532,5.0,65.0,12.0,2.5207585865598623,2.2061691450075696
2025-09-03,43.6532,6.0,65.0,12.0,2.4955162438930176,2.185899543846093
2025-09-03,43.6532,7.0,65.0,12.0,3.255224794448757,2.795945509942352
2025-09-03,43.6532,8.0,65.0,12.0,3.248003633643254,2.790146917815533
2025-09-03,43.6532,9.0,65.0,12.0,3.2303456290276578,2.7759675401092094
2025-09-03,43.6532,10.0,65.0,12.0,3.2303456290276578,2.7759675401092094
2025-09-08,43.6532,0.0,65.0,12.0,6.310995922989688,5.24972972616072
2025-09-08,43.6532,1.0,65.0,12.0,6.306526378786604,5.2461406821656436
2025-09-08,43.6532,2.0,65.0,12.0,4.40318563553771,3.717758065336781
2025-09-08,43.6532,3.0,65.0,12.0,3.2550919533609544,2.7958388385488466
2025-09-08,43.6532,4.0,65.0,12.0,2.5691039388149983,2.2449904628684436
2025-09-08,43.6532,5.0,65.0,12.0,2.5691039388149983,2.2449904628684436
2025-09-08,43.6532,6.0,65.0,12.0,2.504982227512881,2.1935007286928436
2025-09-08,43.6532,7.0,65.0,12.0,3.217396707098237,2.7655695557998845
2025-09-08,43.6532,8.0,65.0,12.0,3.212942882456761,2.761993134612779
2025-09-08,43.6532,9.0,65.0,12.0,3.193421031979046,2.746317088679174
2025-09-08,43.6532,10.0,65.0,12.0,3.193421031979046,2.746317088679174
2025-09-13,43.6532,0.0,65.0,12.0,6.053819193555655,5.043216812425191
2025-09-13,43.6532,1.0,65.0,12.0,6.049848462818408,5.040028315643182
2025-09-13,43.6532,2.0,65.0,12.0,4.178572120993364,3.5373934131576714
2025-09-13,43.6532,3.0,65.0,12.0,3.1720914756254137,2.7291894549272073
2025-09-13,43.6532,4.0,65.0,12.0,2.437381174708391,2.139217083290838
2025-09-13,43.6532,5.0,65.0,12.0,2.437381174708391,2.139217083290838
2025-09-13,43.6532,6.0,65.0,12.0,2.3692176747081626,2.0844817927906547
2025-09-13,43.6532,7.0,65.0,12.0,3.177451893041304,2.7334938701121674
2025-09-13,43.6532,8.0,65.0,12.0,3.184893183791638,2.7394692265846854
2025-09-13,43.6532,9.0,65.0,12.0,3.1639298608865656,2.7226356782919123
2025-09-13,43.6532,10.0,65.0,12.0,3.1639298608865656,2.7226356782919123
2025-09-18,43.6532,0.0,65.0,12.0,5.814396384988047,4.850960297145402
2025-09-18,43.6532,1.0,65.0,12.0,5.809441441677792,4.846981477667267
2025-09-18,43.6532,2.0,65.0,12.0,3.917013387826721,3.327361750424857
2025-09-18,43.6532,3.0,65.0,12.0,3.00447918786484,2.5945967878554668
2025-09-18,43.6532,4.0,65.0,12.0,2.206494752222457,1.953815286034633
2025-09-18,43.6532,5.0,65.0,12.0,2.2064947522224565,1.9538152860346325
2025-09-18,43.6532,6.0,65.0,12.0,2.137297503595338,1.8982498953870566
2025-09-18,43.6532,7.0,65.0,12.0,2.935918852722214,2.539542838735938
2025-09-18,43.6532,8.0,65.0,12.0,2.989879396726331,2.582873155571244
2025-09-18,43.6532,9.0,65.0,12.0,2.968727723842684,2.5658883622456754
2025-09-18,43.6532,10.0,65.0,12.0,2.968727723842684,2.5658883622456754
2025-09-23,43.6532,0.0,65.0,12.0,5.5323314003142965,4.62446211445238
2025-09-23,43.6532,1.0,65.0,12.0,5.5269678308689265,4.620155168187749
2025-09-23,43.6532,2.0,65.0,12.0,3.647508466641052,3.110949298712765
2025-09-23,43.6532,3.0,65.0,12.0,3.0849998513715144,2.6592548806513263
2025-09-23,43.6532,4.0,65.0,12.0,2.1389063875731145,1.899541829221211
2025-09-23,43.6532,5.0,65.0,12.0,2.1389063875731145,1.899541829221211
2025-09-23,43.6532,6.0,65.0,12.0,2.0825074611819763,1.854253491329127
2025-09-23,43.6532,7.0,65.0,12.0,2.9548031624049718,2.5547069394111923
2025-09-23,43.6532,8.0,65.0,12.0,2.9830944525628844,2.577424845407996
2025-09-23,43.6532,9.0,65.0,12.0,2.9601453963177162,2.558996753243126
2025-09-23,43.6532,10.0,65.0,12.0,2.960145396317716,2.5589967532431257
2025-09-28,43.6532,0.0,65.0,12.0,5.231617148905749,4.382988570571317
2025-09-28,43.6532,1.0,65.0,12.0,5.22751525209593,4.3796947474330326
2025-09-28,43.6532,2.0,65.0,12.0,3.46380895267506,2.9634385889980734
2025-09-28,43.6532,3.0,65.0,12.0,3.152047499174087,2.713094141836792
2025-09-28,43.6532,4.0,65.0,12.0,2.091690373063239,1.8616273695697807
2025-09-28,43.6532,5.0,65.0,12.0,2.0916903730632392,1.8616273695697811
2025-09-28,43.6532,6.0,65.0,12.0,2.0082931743461323,1.7946594189999443
2025-09-28,43.6532,7.0,65.0,12.0,2.9956279050643135,2.587489207766644
2025-09-28,43.6532,8.0,65.0,12.0,3.0030300464404545,2.593433127291685
2025-09-28,43.6532,9.0,65.0,12.0,2.9822737070318253,2.576765786746556
2025-09-28,43.6532,10.0,65.0,12.0,2.9822737070318253,2.576765786746556
2025-10-03,43.6532,0.0,65.0,12.0,5.015960291780596,4.209816114299819
2025-10-03,43.6532,1.0,65.0,12.0,5.011557144753009,4.206280387236667
2025-10-03,43.6532,2.0,65.0,12.0,3.1955395299542384,2.7480182425532536
2025-10-03,43.6532,3.0,65.0,12.0,2.89149648534334,2.503871677730702
2025-10-03,43.6532,4.0,65.0,12.0,1.8795766880856335,1.6913000805327638
2025-10-03,43.6532,5.0,65.0,12.0,1.8795766880856335,1.6913000805327638
2025-10-03,43.6532,6.0,65.0,12.0,1.8263830640148562,1.6485856004039294
2025-10-03,43.6532,7.0,65.0,12.0,2.7339920633923076,2.3773956269040233
2025-10-03,43.6532,8.0,65.0,12.0,2.7450345322908656,2.386262729429565
2025-10-03,43.6532,9.0,65.0,12.0,2.72617681927256,2.371119985875866
2025-10-03,43.6532,10.0,65.0,12.0,2.72617681927256,2.371119985875866
2025-10-08,43.6532,0.0,65.0,12.0,4.715036262883728,3.9681741190956337
2025-10-08,43.6532,1.0,65.0,12.0,4.70991474915903,3.9640615435747013
2025-10-08,43.6532,2.0,65.0,12.0,3.019177057809308,2.6063991774208746
2025-10-08,43.6532,3.0,65.0,12.0,2.8165661105111197,2.443702586740429
2025-10-08,43.6532,4.0,65.0,12.0,2.01285573503968,1.798323155236863
2025-10-08,43.6532,5.0,65.0,12.0,2.01285573503968,1.798323155236863
2025-10-08,43.6532,6.0,65.0,12.0,1.9041228767333689,1.7110106700168952
2025-10-08,43.6532,7.0,65.0,12.0,2.6469661000361984,2.3075137783290676
2025-10-08,43.6532,8.0,65.0,12.0,2.659917803499059,2.3179139962097444
2025-10-08,43.6532,9.0,65.0,12.0,2.6393755299806907,2.301418550574495
2025-10-08,43.6532,10.0,65.0,12.0,2.6393755299806907,2.301418550574495
2025-10-13,43.6532,0.0,65.0,12.0,4.426431320430922,3.7364243503060304
2025-10-13,43.6532,1.0,65.0,12.0,4.420235135466548,3.731448813779638
2025-10-13,43.6532,2.0,65.0,12.0,2.8123864011172093,2.440346280097119
2025-10-13,43.6532,3.0,65.0,12.0,2.633946729567939,2.297059223843055
2025-10-13,43.6532,4.0,65.0,12.0,1.8457974162980153,1.6641753252873064
2025-10-13,43.6532,5.0,65.0,12.0,1.8457974162980155,1.6641753252873064
2025-10-13,43.6532,6.0,65.0,12.0,1.7547580818073598,1.59107073969131
2025-10-13,43.6532,7.0,65.0,12.0,2.6718995048768766,2.327535302416132
2025-10-13,43.6532,8.0,65.0,12.0,2.6810824719051376,2.3349092249398256
2025-10-13,43.6532,9.0,65.0,12.0,2.6571077722337195,2.315657541103677
2025-10-13,43.6532,10.0,65.0,12.0,2.6571077722337195,2.315657541103677
2025-10-18,43.6532,0.0,65.0,12.0,4.142356612397291,3.5083123597550245
2025-10-18,43.6532,1.0,65.0,12.0,4.136312102299393,3.503458618146413
2025-10-18,43.6532,2.0,65.0,12.0,2.6229189937478257,2.288203951979504
2025-10-18,43.6532,3.0,65.0,12.0,2.380143362791023,2.0932551203211918
2025-10-18,43.6532,4.0,65.0,12.0,1.6671271552961953,1.5207031057028448
2025-10-18,43.6532,5.0,65.0,12.0,1.6671271552961953,1.5207031057028448
2025-10-18,43.6532,6.0,65.0,12.0,1.585941581562866,1.4555110899949812
2025-10-18,43.6532,7.0,65.0,12.0,2.392548947891,2.1032168051564732
2025-10-18,43.6532,8.0,65.0,12.0,2.421867457202453,2.12675956813357
2025-10-18,43.6532,9.0,65.0,12.0,2.3969928839537222,2.1067852858148393
2025-10-18,43.6532,10.0,65.0,12.0,2.3969928839537222,2.1067852858148393
2025-10-23,43.6532,0.0,65.0,12.0,3.854677572390157,3.2773060906292963
2025-10-23,43.6532,1.0,65.0,12.0,3.8484136983892796,3.2722761998065915
2025-10-23,43.6532,2.0,65.0,12.0,2.459362891990354,2.1568684022682545
2025-10-23,43.6532,3.0,65.0,12.0,2.231619052635652,1.9739900992664288
2025-10-23,43.6532,4.0,65.0,12.0,1.5664044213819461,1.4398227503697028
2025-10-23,43.6532,5.0,65.0,12.0,1.5664044213819457,1.4398227503697023
2025-10-23,43.6532,6.0,65.0,12.0,1.4853116358928593,1.374705243621966
2025-10-23,43.6532,7.0,65.0,12.0,2.1953608392910455,1.9448747539507096
2025-10-23,43.6532,8.0,65.0,12.0,2.228520780958479,1.9715021871096585
2025-10-23,43.6532,9.0,65.0,12.0,2.2026591470390957,1.950735295072394
2025-10-23,43.6532,10.0,65.0,12.0,2.2026591470390957,1.950735295072394
2025-10-28,43.6532,0.0,65.0,12.0,3.5868993357045875,3.0622801665707837
2025-10-28,43.6532,1.0,65.0,12.0,3.5797583268318793,3.0565459364459993
2025-10-28,43.6532,2.0,65.0,12.0,2.3523337606649375,2.070924009813945
2025-10-28,43.6532,3.0,65.0,12.0,2.095917897034651,1.8650220713188248
2025-10-28,43.6532,4.0,65.0,12.0,1.464656066725183,1.358118821580322
2025-10-28,43.6532,5.0,65.0,12.0,1.464656066725183,1.358118821580322
2025-10-28,43.6532,6.0,65.0,12.0,1.3886733471094344,1.2971046977288758
2025-10-28,43.6532,7.0,65.0,12.0,2.0797588280698194,1.852046338940065
2025-10-28,43.6532,8.0,65.0,12.0,2.1140393365616252,1.8795735872589852
2025-10-28,43.6532,9.0,65.0,12.0,2.0879390581371773,1.8586150636841534
2025-10-28,43.6532,10.0,65.0,12.0,2.0879390581371773,1.8586150636841534
2025-11-02,43.6532,0.0,65.0,12.0,3.3315380477129892,2.8572250523135305
2025-11-02,43.6532,1.0,65.0,12.0,3.324737005990919,2.8517638158107084
2025-11-02,43.6532,2.0,65.0,12.0,2.27572454327105,2.009406808246653
2025-11-02,43.6532,3.0,65.0,12.0,1.970705758647174,1.7644767241936807
2025-11-02,43.6532,4.0,65.0,12.0,1.434907102182624,1.334230403052647
